C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_093.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_093.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_093.jpg,-0.1,0.2227718,0,5.969598
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_162.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_162.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_162.jpg,-0.25,0.082928,0,6.009273
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_233.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_233.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_233.jpg,-0.45,0.294764,0,6.131886
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_308.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_308.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_308.jpg,-0.6000001,0.4877234,0,6.364839
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_381.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_381.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_381.jpg,0,0.5215592,0,6.784211
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_453.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_453.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_453.jpg,0,0.3039788,0,7.102121
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_524.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_524.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_524.jpg,0,0.1255724,0,7.196052
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_596.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_596.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_596.jpg,-0.15,0,0,7.155141
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_666.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_666.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_666.jpg,-0.3,0.105765,0,7.123822
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_739.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_739.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_739.jpg,-0.5000001,0.3589641,0,7.275303
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_812.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_812.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_812.jpg,0,0.5764245,0,7.614377
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_885.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_885.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_885.jpg,0,0.3924991,0,7.873407
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_56_958.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_56_958.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_56_958.jpg,0,0.1391536,0,8.046526
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_028.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_028.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_028.jpg,-0.05,0,0,8.03094
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_101.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_101.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_101.jpg,-0.25,0.1448238,0,7.995942
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_175.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_175.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_175.jpg,-0.45,0.3672447,0,8.154081
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_252.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_252.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_252.jpg,0,0.3685308,0,8.462665
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_330.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_330.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_330.jpg,0,0.1694766,0,8.591307
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_403.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_403.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_403.jpg,-0.1,0,0,8.571167
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_476.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_476.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_476.jpg,-0.3,0.1455537,0,8.533217
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_549.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_549.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_549.jpg,-0.45,0.3300453,0,8.632583
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_624.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_624.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_624.jpg,0,0.4824468,0,8.932661
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_700.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_700.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_700.jpg,0,0.2200611,0,9.158384
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_772.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_772.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_772.jpg,0,0.00171328,0,9.180244
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_845.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_845.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_845.jpg,-0.1,0.1064985,0,9.158499
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_915.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_915.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_915.jpg,-0.3,0.3556413,0,9.303808
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_57_988.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_57_988.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_57_988.jpg,0,0.5345526,0,9.559386
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_059.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_059.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_059.jpg,0,0.283215,0,9.862356
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_129.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_129.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_129.jpg,0,0.1081731,0,9.93714
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_200.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_200.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_200.jpg,-0.1,0.1074993,0,9.900733
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_269.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_269.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_269.jpg,-0.25,0.2792178,0,9.967157
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_344.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_344.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_344.jpg,-0.45,0.5386649,0,10.24554
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_416.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_416.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_416.jpg,0,0.3898358,0,10.59778
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_487.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_487.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_487.jpg,0,0.2124137,0,10.73226
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_557.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_557.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_557.jpg,-0.15,0,0,10.7219
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_625.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_625.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_625.jpg,-0.3,0.0360033,0,10.64296
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_698.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_698.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_698.jpg,-0.5000001,0.284883,0,10.67241
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_773.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_773.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_773.jpg,0,0.5101878,0,10.91678
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_847.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_847.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_847.jpg,0,0.3228633,0,11.12335
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_918.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_918.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_918.jpg,0,0.07232852,0,11.1723
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_58_990.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_58_990.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_58_990.jpg,-0.05,0.0722601,0,11.15941
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_063.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_063.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_063.jpg,-0.25,0.3255726,0,11.26456
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_136.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_136.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_136.jpg,-0.45,0.5449323,0,11.70435
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_211.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_211.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_211.jpg,0,0.6539873,0,12.05844
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_289.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_289.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_289.jpg,0,0.4229142,0,12.0163
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_366.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_366.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_366.jpg,0,0.1563894,0,12.28356
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_439.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_439.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_439.jpg,-0.2,0,0,12.29841
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_511.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_511.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_511.jpg,-0.35,0,0,12.33336
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_588.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_588.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_588.jpg,-0.5500001,0,0,12.17735
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_659.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_659.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_659.jpg,0,0,0,11.91284
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_726.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_726.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_726.jpg,0,0,0,11.63682
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_805.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_805.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_805.jpg,0,0,0,11.43642
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_870.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_870.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_870.jpg,-0.1,0.1205121,0,11.6526
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_49_59_937.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_49_59_937.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_49_59_937.jpg,-0.3,0.3638898,0,11.71496
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_018.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_018.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_018.jpg,0,0.5167647,0,11.90652
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_097.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_097.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_097.jpg,0,0.2819712,0,12.0207
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_175.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_175.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_175.jpg,0,0.04606771,0,12.15709
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_245.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_245.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_245.jpg,-0.05,0.0433095,0,12.41107
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_315.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_315.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_315.jpg,-0.25,0.2495925,0,12.31478
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_391.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_391.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_391.jpg,-0.4,0.446763,0,12.4501
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_471.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_471.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_471.jpg,0,0.4516938,0,12.58282
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_549.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_549.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_549.jpg,0,0.2111058,0,12.72874
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_620.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_620.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_620.jpg,0,0,0,12.73106
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_699.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_699.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_699.jpg,0,0.1192497,0,12.61602
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_779.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_779.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_779.jpg,0,0.3601686,0,12.80639
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_857.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_857.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_857.jpg,0,0.5933469,0,13.37856
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_00_934.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_00_934.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_00_934.jpg,-0.1,0.8304332,0,13.9082
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_012.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_012.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_012.jpg,-0.3,1,0,14.86459
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_089.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_089.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_089.jpg,0,1,0,15.40143
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_166.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_166.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_166.jpg,0,1,0,16.23856
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_244.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_244.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_244.jpg,0,1,0,17.07118
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_311.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_311.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_311.jpg,-0.1,1,0,17.85696
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_390.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_390.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_390.jpg,-0.3,1,0,18.64096
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_467.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_467.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_467.jpg,0,1,0,19.37544
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_547.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_547.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_547.jpg,0,1,0,20.16371
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_630.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_630.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_630.jpg,0,1,0,20.95495
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_708.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_708.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_708.jpg,-0.05,1,0,21.74123
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_776.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_776.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_776.jpg,-0.25,1,0,22.49769
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_844.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_844.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_844.jpg,-0.4,1,0,23.00269
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_01_923.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_01_923.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_01_923.jpg,0,1,0,23.70635
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_02_002.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_02_002.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_02_002.jpg,0,1,0,24.47283
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_02_080.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_02_080.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_02_080.jpg,0,1,0,25.24183
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_02_156.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_02_156.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_02_156.jpg,-0.2,0.9091048,0,25.97703
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_02_233.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_02_233.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_02_233.jpg,-0.4,0.6782609,0,26.45104
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_02_315.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_02_315.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_02_315.jpg,-0.6000001,0.4311494,0,26.60703
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_02_383.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_02_383.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_02_383.jpg,0,0.2283692,0,26.65705
C:\Users\siddh\Desktop\IMG\center_2020_06_25_19_50_02_462.jpg,C:\Users\siddh\Desktop\IMG\left_2020_06_25_19_50_02_462.jpg,C:\Users\siddh\Desktop\IMG\right_2020_06_25_19_50_02_462.jpg,0,0,0,26.55195
